inspection_id,vehicle_id,model,plant,component_id,component_type,supplier,inspection_date,fault_code,fault_type,severity,sensor_value,inspection_result,repair_action
INS0510,V0341,MODEL_C,Plant_2,CMP0169,Temperature Sensor,Supplier_A,2026-01-17,TEMP_DRIFT,Signal Drift,Low,40.4,Fail,Perform sensor calibration
INS0511,V0307,MODEL_C,Plant_1,CMP0098,Brake Sensor,Supplier_B,2026-05-13,NO_SIG,No Signal,High,32.64,Fail,Check wiring and connector
INS0512,V0062,MODEL_B,Plant_2,CMP0005,Brake Sensor,Supplier_B,2026-03-30,NO_SIG,No Signal,High,73.73,Fail,Check wiring and connector
INS0513,V0362,MODEL_C,Plant_3,CMP0024,Battery,Supplier_B,2026-02-19,BAT_VOLT,Voltage Drop,Medium,60.71,Fail,Check battery voltage
INS0514,V0137,MODEL_C,Plant_3,CMP0058,Battery,Supplier_C,2026-06-19,BAT_VOLT,Voltage Drop,Low,23.42,Fail,Check battery voltage
INS0515,V0477,MODEL_B,Plant_2,CMP0028,Battery,Supplier_C,2026-05-26,BAT_CELL,Cell Imbalance,Low,53.49,Fail,Inspect battery cells
INS0516,V0290,MODEL_B,Plant_1,CMP0261,Battery,Supplier_B,2026-08-20,BAT_VOLT,Voltage Drop,Low,64.65,Fail,Check battery voltage
INS0517,V0273,MODEL_C,Plant_1,CMP0032,Battery,Supplier_B,2026-08-05,BAT_TEMP,Overheating,Medium,63.39,Fail,Inspect cooling system
INS0518,V0364,MODEL_C,Plant_3,CMP0211,Temperature Sensor,Supplier_A,2026-03-02,TEMP_INV,Invalid Reading,Low,-17.4,Fail,Replace or recalibrate sensor
INS0519,V0484,MODEL_C,Plant_3,CMP0030,Temperature Sensor,Supplier_B,2026-01-01,TEMP_INV,Invalid Reading,Low,89.92,Fail,Replace or recalibrate sensor
INS0520,V0279,MODEL_B,Plant_1,CMP0185,Temperature Sensor,Supplier_A,2026-01-07,NO_SIG,No Signal,Low,-7.36,Fail,Check wiring and connector
INS0521,V0183,MODEL_C,Plant_1,CMP0281,Brake Sensor,Supplier_C,2026-08-13,SIG_ERR,Signal Error,Medium,9.38,Fail,Inspect sensor connection
INS0522,V0160,MODEL_B,Plant_3,CMP0200,Battery,Supplier_C,2026-06-12,BAT_VOLT,Voltage Drop,Medium,22.27,Fail,Check battery voltage
INS0523,V0489,MODEL_C,Plant_3,CMP0006,Brake Sensor,Supplier_B,2026-01-31,CAL_ERR,Calibration Error,High,29.46,Fail,Recalibrate sensor
INS0524,V0005,MODEL_A,Plant_2,CMP0037,Temperature Sensor,Supplier_A,2026-02-01,TEMP_DRIFT,Signal Drift,High,-9.69,Fail,Perform sensor calibration
INS0525,V0357,MODEL_C,Plant_3,CMP0261,Battery,Supplier_B,2026-04-30,BAT_TEMP,Overheating,Medium,37.14,Fail,Inspect cooling system
INS0526,V0038,MODEL_B,Plant_3,CMP0231,Battery,Supplier_C,2026-07-07,BAT_VOLT,Voltage Drop,Low,42.59,Fail,Check battery voltage
INS0527,V0329,MODEL_C,Plant_3,CMP0203,Battery,Supplier_C,2026-04-17,BAT_VOLT,Voltage Drop,Low,68.89,Fail,Check battery voltage
INS0528,V0008,MODEL_B,Plant_2,CMP0243,Brake Sensor,Supplier_C,2026-08-24,CAL_ERR,Calibration Error,Medium,22.13,Fail,Recalibrate sensor
INS0529,V0385,MODEL_A,Plant_1,CMP0229,Brake Sensor,Supplier_B,2026-06-27,SIG_ERR,Signal Error,High,59.32,Fail,Inspect sensor connection
INS0530,V0390,MODEL_C,Plant_3,CMP0198,Brake Sensor,Supplier_A,2026-07-06,CAL_ERR,Calibration Error,Low,6.17,Fail,Recalibrate sensor
INS0531,V0365,MODEL_A,Plant_1,CMP0299,Brake Sensor,Supplier_B,2026-01-18,NO_SIG,No Signal,High,14.17,Fail,Check wiring and connector
INS0532,V0474,MODEL_B,Plant_2,CMP0244,Battery,Supplier_C,2026-04-30,BAT_CELL,Cell Imbalance,High,73.88,Fail,Inspect battery cells
INS0533,V0297,MODEL_B,Plant_2,CMP0187,Battery,Supplier_A,2026-06-21,BAT_CELL,Cell Imbalance,High,47.07,Fail,Inspect battery cells
INS0534,V0352,MODEL_C,Plant_2,CMP0146,Battery,Supplier_B,2026-05-02,BAT_TEMP,Overheating,Medium,54.63,Fail,Inspect cooling system
INS0535,V0467,MODEL_C,Plant_3,CMP0148,Brake Sensor,Supplier_B,2026-03-25,SIG_ERR,Signal Error,Medium,11.12,Fail,Inspect sensor connection
INS0536,V0080,MODEL_A,Plant_2,CMP0128,Temperature Sensor,Supplier_A,2026-03-23,NO_SIG,No Signal,Low,106.59,Fail,Check wiring and connector
INS0537,V0037,MODEL_A,Plant_1,CMP0240,Brake Sensor,Supplier_A,2026-02-27,NO_SIG,No Signal,Low,42.93,Fail,Check wiring and connector
INS0538,V0150,MODEL_C,Plant_2,CMP0138,Temperature Sensor,Supplier_C,2026-08-25,TEMP_DRIFT,Signal Drift,Low,91.35,Fail,Perform sensor calibration
INS0539,V0155,MODEL_C,Plant_2,CMP0284,Battery,Supplier_B,2026-07-09,BAT_TEMP,Overheating,High,45.86,Fail,Inspect cooling system
INS0540,V0266,MODEL_B,Plant_2,CMP0057,Battery,Supplier_C,2026-01-25,BAT_CELL,Cell Imbalance,Low,60.91,Fail,Inspect battery cells
INS0541,V0017,MODEL_B,Plant_2,CMP0287,Battery,Supplier_B,2026-03-20,BAT_TEMP,Overheating,Medium,22.16,Fail,Inspect cooling system
INS0542,V0471,MODEL_B,Plant_3,CMP0174,Temperature Sensor,Supplier_A,2026-03-12,TEMP_DRIFT,Signal Drift,Low,114.45,Fail,Perform sensor calibration
INS0543,V0166,MODEL_B,Plant_2,CMP0086,Temperature Sensor,Supplier_A,2026-02-03,NO_SIG,No Signal,Medium,-15.01,Fail,Check wiring and connector
INS0544,V0292,MODEL_A,Plant_2,CMP0277,Brake Sensor,Supplier_A,2026-06-13,CAL_ERR,Calibration Error,High,1.76,Fail,Recalibrate sensor
INS0545,V0055,MODEL_A,Plant_3,CMP0292,Brake Sensor,Supplier_A,2026-08-04,NO_SIG,No Signal,Medium,50.92,Fail,Check wiring and connector
INS0546,V0424,MODEL_B,Plant_2,CMP0278,Battery,Supplier_B,2026-05-30,BAT_TEMP,Overheating,Low,32.89,Fail,Inspect cooling system
INS0547,V0222,MODEL_C,Plant_3,CMP0052,Brake Sensor,Supplier_A,2026-05-01,SIG_ERR,Signal Error,Medium,12.71,Fail,Inspect sensor connection
INS0548,V0027,MODEL_B,Plant_1,CMP0180,Brake Sensor,Supplier_B,2026-07-20,NO_SIG,No Signal,Low,51.63,Fail,Check wiring and connector
INS0549,V0170,MODEL_C,Plant_1,CMP0105,Battery,Supplier_A,2026-06-01,BAT_VOLT,Voltage Drop,High,41.71,Fail,Check battery voltage
INS0550,V0107,MODEL_C,Plant_2,CMP0286,Temperature Sensor,Supplier_B,2026-03-26,TEMP_INV,Invalid Reading,Low,101.97,Fail,Replace or recalibrate sensor
INS0551,V0228,MODEL_B,Plant_2,CMP0268,Temperature Sensor,Supplier_A,2026-07-28,TEMP_DRIFT,Signal Drift,High,59.11,Fail,Perform sensor calibration
INS0552,V0478,MODEL_A,Plant_1,CMP0090,Temperature Sensor,Supplier_C,2026-08-03,TEMP_DRIFT,Signal Drift,High,93.24,Fail,Perform sensor calibration
INS0553,V0356,MODEL_A,Plant_2,CMP0071,Brake Sensor,Supplier_A,2026-02-23,NO_SIG,No Signal,Low,63.94,Fail,Check wiring and connector
INS0554,V0218,MODEL_C,Plant_3,CMP0259,Battery,Supplier_B,2026-06-13,BAT_CELL,Cell Imbalance,High,43.66,Fail,Inspect battery cells
INS0555,V0344,MODEL_C,Plant_1,CMP0194,Temperature Sensor,Supplier_C,2026-05-03,TEMP_DRIFT,Signal Drift,Low,45.88,Fail,Perform sensor calibration
INS0556,V0227,MODEL_C,Plant_3,CMP0032,Battery,Supplier_B,2026-02-09,BAT_CELL,Cell Imbalance,Medium,46.41,Fail,Inspect battery cells
INS0557,V0397,MODEL_C,Plant_3,CMP0251,Brake Sensor,Supplier_C,2026-03-15,SIG_ERR,Signal Error,High,66.68,Fail,Inspect sensor connection
INS0558,V0339,MODEL_C,Plant_2,CMP0038,Brake Sensor,Supplier_A,2026-07-05,NO_SIG,No Signal,Low,63.51,Fail,Check wiring and connector
INS0559,V0450,MODEL_A,Plant_3,CMP0129,Battery,,2026-07-29,BAT_TEMP,Overheating,Low,59.97,Fail,Inspect cooling system
INS0560,V0463,MODEL_B,Plant_1,CMP0082,Battery,Supplier_A,2026-03-13,BAT_VOLT,Voltage Drop,High,40.26,Fail,Check battery voltage
INS0561,V0258,MODEL_A,Plant_1,CMP0029,Brake Sensor,Supplier_A,2026-04-26,CAL_ERR,Calibration Error,Medium,11.53,Fail,Recalibrate sensor
INS0562,V0463,MODEL_A,Plant_2,CMP0264,Battery,Supplier_B,2026-08-11,BAT_CELL,Cell Imbalance,High,32.11,Fail,Inspect battery cells
INS0563,V0404,MODEL_A,Plant_2,CMP0027,Battery,Supplier_B,2026-06-18,BAT_CELL,Cell Imbalance,Medium,57.06,Fail,Inspect battery cells
INS0564,V0433,MODEL_A,Plant_2,CMP0055,Battery,Supplier_B,2026-03-22,BAT_TEMP,Overheating,Low,21.46,Fail,Inspect cooling system
INS0565,V0099,MODEL_A,Plant_1,CMP0147,Battery,Supplier_B,2026-05-07,BAT_CELL,Cell Imbalance,Medium,70.93,Fail,Inspect battery cells
INS0566,V0125,MODEL_C,Plant_3,CMP0236,Battery,Supplier_C,2026-06-23,BAT_TEMP,Overheating,Low,29.45,Fail,Inspect cooling system
INS0567,V0088,MODEL_B,Plant_1,CMP0042,Battery,Supplier_A,2026-06-16,BAT_TEMP,Overheating,High,54.06,Fail,Inspect cooling system
INS0568,V0070,MODEL_B,Plant_1,CMP0153,Brake Sensor,Supplier_A,2026-03-18,CAL_ERR,Calibration Error,High,82.58,Fail,Recalibrate sensor
INS0569,V0226,MODEL_B,Plant_3,CMP0051,Temperature Sensor,Supplier_A,2026-07-17,TEMP_DRIFT,Signal Drift,Low,53.25,Fail,Perform sensor calibration
INS0570,V0241,MODEL_B,Plant_2,CMP0093,Battery,Supplier_B,2026-03-17,BAT_VOLT,Voltage Drop,High,20.46,Fail,Check battery voltage
INS0571,V0329,MODEL_A,Plant_1,CMP0222,Battery,Supplier_B,2026-07-08,BAT_CELL,Cell Imbalance,High,31.97,Fail,Inspect battery cells
INS0572,V0025,MODEL_A,Plant_1,CMP0186,Temperature Sensor,Supplier_C,2026-05-06,TEMP_INV,Invalid Reading,Low,80.36,Fail,Replace or recalibrate sensor
INS0573,V0209,MODEL_B,Plant_2,CMP0236,Battery,Supplier_C,2026-03-26,BAT_TEMP,Overheating,High,32.75,Fail,Inspect cooling system
INS0574,V0191,MODEL_A,Plant_1,CMP0133,Temperature Sensor,,2026-06-14,NO_SIG,No Signal,Medium,66.28,Fail,Check wiring and connector
INS0575,V0430,MODEL_A,Plant_2,CMP0053,Battery,Supplier_C,2026-07-14,BAT_CELL,Cell Imbalance,Medium,9999.0,Fail,Inspect battery cells
INS0576,V0410,MODEL_B,Plant_1,CMP0156,Battery,Supplier_C,2026-08-29,BAT_CELL,Cell Imbalance,High,33.4,Fail,Inspect battery cells
INS0577,V0348,MODEL_A,Plant_3,CMP0143,Brake Sensor,Supplier_C,2026-03-01,CAL_ERR,Calibration Error,Low,97.62,Fail,Recalibrate sensor
INS0578,V0179,MODEL_C,Plant_1,CMP0290,Brake Sensor,,2026-08-14,NO_SIG,No Signal,Low,70.02,Fail,Check wiring and connector
INS0579,V0498,MODEL_A,Plant_3,CMP0180,Brake Sensor,Supplier_B,2026-06-25,CAL_ERR,Calibration Error,Low,77.94,Fail,Recalibrate sensor
INS0580,V0383,MODEL_B,Plant_2,CMP0181,Battery,Supplier_A,2026-04-20,BAT_TEMP,Overheating,Low,30.3,Fail,Inspect cooling system
INS0581,V0182,MODEL_B,Plant_3,CMP0191,Battery,Supplier_A,2026-08-06,BAT_CELL,Cell Imbalance,High,47.32,Fail,Inspect battery cells
INS0582,V0199,MODEL_B,Plant_2,CMP0030,Temperature Sensor,Supplier_B,2026-01-03,TEMP_DRIFT,Signal Drift,Low,103.47,Fail,Perform sensor calibration
INS0583,V0428,MODEL_C,Plant_2,CMP0234,Temperature Sensor,Supplier_C,2026-05-06,TEMP_DRIFT,Signal Drift,Medium,18.7,Fail,Perform sensor calibration
INS0584,V0206,MODEL_B,Plant_1,CMP0162,Temperature Sensor,Supplier_C,2026-05-11,NO_SIG,No Signal,Low,10.83,Fail,Check wiring and connector
INS0585,V0290,MODEL_B,Plant_3,CMP0067,Battery,Supplier_C,2026-04-18,BAT_TEMP,Overheating,Medium,56.78,Fail,Inspect cooling system
INS0586,V0233,MODEL_B,Plant_1,CMP0075,Battery,Supplier_B,2026-08-12,BAT_TEMP,Overheating,Low,36.77,Fail,Inspect cooling system
INS0587,V0260,MODEL_C,Plant_2,CMP0266,Brake Sensor,Supplier_C,2026-01-10,SIG_ERR,Signal Error,Medium,14.2,Fail,Inspect sensor connection
INS0588,V0151,MODEL_B,Plant_2,CMP0056,Temperature Sensor,Supplier_A,2026-07-27,TEMP_DRIFT,Signal Drift,High,-5.16,Fail,Perform sensor calibration
INS0589,V0441,MODEL_B,Plant_3,CMP0032,Temperature Sensor,Supplier_C,2026-04-16,TEMP_DRIFT,Signal Drift,Low,93.74,Fail,Perform sensor calibration
INS0590,V0279,MODEL_A,Plant_1,CMP0162,Brake Sensor,Supplier_B,2026-01-08,CAL_ERR,Calibration Error,Low,98.6,Fail,Recalibrate sensor
INS0591,V0400,MODEL_A,Plant_1,CMP0269,Temperature Sensor,Supplier_A,2026-04-16,TEMP_INV,Invalid Reading,High,22.26,Fail,Replace or recalibrate sensor
INS0592,V0425,MODEL_A,Plant_2,CMP0208,Brake Sensor,Supplier_C,2026-08-25,SIG_ERR,Signal Error,High,42.58,Fail,Inspect sensor connection
INS0593,V0272,MODEL_A,Plant_1,CMP0046,Temperature Sensor,Supplier_B,2026-05-23,NO_SIG,No Signal,Low,19.48,Fail,Check wiring and connector
INS0594,V0264,MODEL_A,Plant_1,CMP0068,Battery,Supplier_C,2026-04-04,BAT_CELL,Cell Imbalance,Medium,71.62,Fail,Inspect battery cells
INS0595,V0410,MODEL_B,Plant_3,CMP0129,Brake Sensor,Supplier_A,2026-07-09,SIG_ERR,Signal Error,High,35.61,Fail,Inspect sensor connection
INS0596,V0244,MODEL_B,Plant_2,CMP0167,Temperature Sensor,Supplier_B,2026-04-15,TEMP_DRIFT,Signal Drift,Medium,110.51,Fail,Perform sensor calibration
INS0597,V0245,MODEL_B,Plant_3,CMP0130,Temperature Sensor,Supplier_C,2026-02-03,TEMP_DRIFT,Signal Drift,High,1.21,Fail,Perform sensor calibration
INS0598,V0413,MODEL_B,Plant_2,CMP0254,Brake Sensor,Supplier_C,2026-03-17,CAL_ERR,Calibration Error,High,60.52,Fail,Recalibrate sensor
INS0599,V0449,MODEL_A,Plant_2,CMP0036,Battery,Supplier_B,2026-08-05,BAT_TEMP,Overheating,Low,61.73,Fail,Inspect cooling system
INS0600,V0406,MODEL_B,Plant_3,CMP0210,Temperature Sensor,Supplier_C,2026-04-04,NO_SIG,No Signal,Low,62.3,Fail,Check wiring and connector
INS0601,V0246,MODEL_B,Plant_1,CMP0135,Brake Sensor,Supplier_B,2026-08-08,SIG_ERR,Signal Error,High,61.69,Fail,Inspect sensor connection
INS0602,V0130,MODEL_B,Plant_3,CMP0077,Brake Sensor,Supplier_C,2026-01-12,CAL_ERR,Calibration Error,Medium,45.94,Fail,Recalibrate sensor
INS0603,V0402,MODEL_B,Plant_1,CMP0241,Brake Sensor,Supplier_A,2026-02-01,SIG_ERR,Signal Error,Low,73.57,Fail,Inspect sensor connection
INS0604,V0482,MODEL_B,Plant_1,CMP0032,Temperature Sensor,Supplier_C,2026-05-15,TEMP_DRIFT,Signal Drift,Low,101.14,Fail,Perform sensor calibration
INS0605,V0250,MODEL_B,Plant_1,CMP0224,Battery,Supplier_C,2026-07-09,BAT_VOLT,Voltage Drop,Medium,9999.0,Fail,Check battery voltage
INS0606,V0416,MODEL_B,Plant_1,CMP0154,Battery,Supplier_A,2026-03-23,BAT_TEMP,Overheating,Medium,76.94,Fail,Inspect cooling system
INS0607,V0382,MODEL_B,Plant_1,CMP0191,Brake Sensor,Supplier_B,2026-07-30,CAL_ERR,Calibration Error,High,89.16,Fail,Recalibrate sensor
INS0608,V0133,MODEL_A,Plant_2,CMP0172,Battery,Supplier_B,2026-06-04,BAT_TEMP,Overheating,High,55.26,Fail,Inspect cooling system
INS0609,V0030,MODEL_A,Plant_2,CMP0228,Battery,Supplier_B,2026-02-06,BAT_TEMP,Overheating,Medium,36.78,Fail,Inspect cooling system
INS0610,V0077,MODEL_A,Plant_2,CMP0088,Brake Sensor,Supplier_A,2026-02-04,CAL_ERR,Calibration Error,Medium,62.92,Fail,Recalibrate sensor
INS0611,V0455,MODEL_A,Plant_3,CMP0032,Brake Sensor,Supplier_B,2026-06-29,SIG_ERR,Signal Error,High,64.75,Fail,Inspect sensor connection
INS0612,V0241,MODEL_B,Plant_2,CMP0217,Temperature Sensor,Supplier_B,2026-04-29,TEMP_DRIFT,Signal Drift,Medium,73.96,Fail,Perform sensor calibration
INS0613,V0343,MODEL_B,Plant_3,CMP0256,Battery,Supplier_A,2026-03-25,BAT_VOLT,Voltage Drop,Low,76.44,Fail,Check battery voltage
INS0614,V0453,MODEL_B,Plant_2,CMP0164,Brake Sensor,,2026-03-10,SIG_ERR,Signal Error,Medium,6.85,Fail,Inspect sensor connection
INS0615,V0280,MODEL_C,Plant_1,CMP0293,Brake Sensor,Supplier_C,2026-03-13,SIG_ERR,Signal Error,High,49.24,Fail,Inspect sensor connection
INS0616,V0050,MODEL_B,Plant_3,CMP0286,Battery,Supplier_B,2026-07-28,BAT_TEMP,Overheating,Medium,74.81,Fail,Inspect cooling system
INS0617,V0479,MODEL_A,Plant_1,CMP0170,Battery,Supplier_A,2026-06-08,BAT_TEMP,Overheating,Low,53.59,Fail,Inspect cooling system
INS0618,V0350,MODEL_B,Plant_1,CMP0212,Battery,Supplier_C,2026-04-06,BAT_CELL,Cell Imbalance,Medium,53.55,Fail,Inspect battery cells
INS0619,V0204,MODEL_C,Plant_3,CMP0069,Temperature Sensor,Supplier_B,2026-04-22,TEMP_DRIFT,Signal Drift,Medium,84.18,Fail,Perform sensor calibration
INS0620,V0143,MODEL_C,Plant_1,CMP0136,Brake Sensor,Supplier_C,2026-01-28,CAL_ERR,Calibration Error,Medium,38.71,Fail,Recalibrate sensor
INS0621,V0338,MODEL_A,Plant_1,CMP0168,Temperature Sensor,Supplier_A,2026-02-12,TEMP_INV,Invalid Reading,High,89.26,Fail,Replace or recalibrate sensor
INS0622,V0221,MODEL_C,Plant_3,CMP0206,Brake Sensor,Supplier_A,2026-06-08,SIG_ERR,Signal Error,Low,42.19,Fail,Inspect sensor connection
INS0623,V0495,MODEL_C,Plant_2,CMP0200,Battery,Supplier_C,2026-02-04,BAT_VOLT,Voltage Drop,Low,23.41,Fail,Check battery voltage
INS0624,V0438,MODEL_A,Plant_3,CMP0073,Brake Sensor,Supplier_A,2026-05-26,CAL_ERR,Calibration Error,High,61.2,Fail,Recalibrate sensor
INS0625,V0474,MODEL_A,Plant_1,CMP0251,Battery,Supplier_C,2026-08-07,BAT_TEMP,Overheating,Low,63.59,Fail,Inspect cooling system
INS0626,V0001,MODEL_B,Plant_1,CMP0195,Temperature Sensor,Supplier_B,2026-04-20,TEMP_DRIFT,Signal Drift,High,45.76,Fail,Perform sensor calibration
INS0627,V0056,MODEL_C,Plant_1,CMP0220,Brake Sensor,Supplier_C,2026-08-07,SIG_ERR,Signal Error,Medium,76.87,Fail,Inspect sensor connection
INS0628,V0189,MODEL_B,Plant_1,CMP0047,Brake Sensor,Supplier_A,2026-08-10,NO_SIG,No Signal,High,46.78,Fail,Check wiring and connector
INS0629,V0260,MODEL_B,Plant_2,CMP0193,Temperature Sensor,Supplier_B,2026-04-18,TEMP_DRIFT,Signal Drift,High,41.87,Fail,Perform sensor calibration
INS0630,V0391,MODEL_A,Plant_1,CMP0011,Temperature Sensor,Supplier_A,2026-08-06,TEMP_INV,Invalid Reading,Medium,95.9,Fail,Replace or recalibrate sensor
INS0631,V0119,MODEL_A,Plant_2,CMP0039,Brake Sensor,Supplier_A,2026-05-02,NO_SIG,No Signal,Low,17.96,Fail,Check wiring and connector
INS0632,V0187,MODEL_A,Plant_1,CMP0023,Battery,,2026-08-20,BAT_VOLT,Voltage Drop,High,65.4,Fail,Check battery voltage
INS0633,V0305,MODEL_B,Plant_1,CMP0006,Brake Sensor,Supplier_C,2026-08-20,CAL_ERR,Calibration Error,Medium,54.38,Fail,Recalibrate sensor
INS0634,V0037,MODEL_B,Plant_1,CMP0201,Brake Sensor,Supplier_B,2026-02-16,SIG_ERR,Signal Error,Medium,19.85,Fail,Inspect sensor connection
INS0635,V0456,MODEL_B,Plant_3,CMP0048,Temperature Sensor,Supplier_C,2026-02-16,,Signal Drift,Medium,84.35,Fail,Perform sensor calibration
INS0636,V0317,MODEL_A,Plant_2,CMP0065,Brake Sensor,Supplier_C,2026-07-22,CAL_ERR,Calibration Error,High,23.07,Fail,Recalibrate sensor
INS0637,V0449,MODEL_A,Plant_1,CMP0132,Brake Sensor,Supplier_B,2026-03-06,SIG_ERR,Signal Error,Low,33.69,Fail,Inspect sensor connection
INS0638,V0440,MODEL_B,Plant_2,CMP0114,Battery,Supplier_C,2026-06-15,BAT_TEMP,Overheating,Low,23.48,Fail,Inspect cooling system
INS0639,V0437,MODEL_A,Plant_1,CMP0016,Temperature Sensor,Supplier_C,2026-06-04,TEMP_INV,Invalid Reading,Low,84.85,Fail,Replace or recalibrate sensor
INS0640,V0229,MODEL_C,Plant_3,CMP0184,Brake Sensor,Supplier_A,2026-03-24,SIG_ERR,Signal Error,Low,44.0,Fail,Inspect sensor connection
INS0641,V0268,MODEL_A,Plant_1,CMP0059,Temperature Sensor,Supplier_B,2026-05-20,NO_SIG,No Signal,High,-2.13,Fail,Check wiring and connector
INS0642,V0344,MODEL_B,Plant_1,CMP0137,Brake Sensor,Supplier_B,2026-08-29,SIG_ERR,Signal Error,Low,51.4,Fail,Inspect sensor connection
INS0643,V0257,MODEL_A,Plant_1,CMP0168,Temperature Sensor,Supplier_B,2026-01-02,TEMP_DRIFT,Signal Drift,Medium,-3.93,Fail,Perform sensor calibration
INS0644,V0372,MODEL_B,Plant_2,CMP0256,Battery,Supplier_A,2026-03-05,BAT_TEMP,Overheating,Low,21.77,Fail,Inspect cooling system
INS0645,V0384,MODEL_A,Plant_2,CMP0074,Brake Sensor,Supplier_C,2026-03-31,SIG_ERR,Signal Error,High,19.96,Fail,Inspect sensor connection
INS0646,V0301,MODEL_A,Plant_1,CMP0120,Brake Sensor,Supplier_A,2026-03-30,CAL_ERR,Calibration Error,High,37.87,Fail,Recalibrate sensor
INS0647,V0042,MODEL_A,Plant_3,CMP0185,Battery,Supplier_A,2026-05-14,BAT_TEMP,Overheating,Medium,63.87,Fail,Inspect cooling system
INS0648,V0159,MODEL_A,Plant_1,CMP0209,Battery,Supplier_C,2026-08-22,BAT_VOLT,Voltage Drop,High,66.46,Fail,Check battery voltage
INS0649,V0196,MODEL_A,Plant_3,CMP0125,Battery,Supplier_B,2026-04-22,BAT_TEMP,Overheating,Low,70.13,Fail,Inspect cooling system
INS0650,V0456,MODEL_B,Plant_2,CMP0061,Brake Sensor,Supplier_B,2026-07-05,NO_SIG,No Signal,High,51.16,Fail,Check wiring and connector
INS0651,V0455,MODEL_A,Plant_3,CMP0171,Battery,Supplier_C,2026-06-18,BAT_VOLT,Voltage Drop,Medium,47.26,Fail,Check battery voltage
INS0652,V0454,MODEL_C,Plant_1,CMP0207,Battery,Supplier_C,2026-06-13,BAT_VOLT,Voltage Drop,Low,39.51,Fail,Check battery voltage
INS0653,V0241,MODEL_C,Plant_2,CMP0289,Brake Sensor,Supplier_B,2026-02-22,SIG_ERR,Signal Error,Medium,63.11,Fail,Inspect sensor connection
INS0654,V0261,MODEL_A,Plant_2,CMP0132,Battery,Supplier_A,2026-04-27,BAT_CELL,Cell Imbalance,Medium,47.5,Fail,Inspect battery cells
INS0655,V0175,MODEL_B,Plant_1,CMP0063,Temperature Sensor,,2026-03-23,TEMP_DRIFT,Signal Drift,Low,-3.36,Fail,Perform sensor calibration
INS0656,V0046,MODEL_B,Plant_1,CMP0198,Brake Sensor,Supplier_A,2026-05-12,CAL_ERR,Calibration Error,High,78.0,Fail,Recalibrate sensor
INS0657,V0375,MODEL_C,Plant_1,CMP0268,Battery,Supplier_B,2026-06-04,BAT_VOLT,Voltage Drop,Low,50.98,Fail,Check battery voltage
INS0658,V0163,MODEL_B,Plant_3,CMP0005,Battery,Supplier_A,2026-07-17,BAT_VOLT,Voltage Drop,High,48.38,Fail,Check battery voltage
INS0659,V0013,MODEL_B,Plant_3,CMP0268,Temperature Sensor,Supplier_C,2026-07-07,NO_SIG,No Signal,Medium,83.31,Fail,Check wiring and connector
INS0660,V0059,MODEL_C,Plant_2,CMP0207,Brake Sensor,Supplier_A,2026-01-26,SIG_ERR,Signal Error,Critical,61.04,Fail,Inspect sensor connection
INS0661,V0468,MODEL_B,Plant_3,CMP0176,Battery,Supplier_B,2026-02-26,BAT_TEMP,Overheating,Medium,53.84,Fail,Inspect cooling system
INS0662,V0124,MODEL_B,Plant_1,CMP0114,Brake Sensor,Supplier_C,2026-08-25,NO_SIG,No Signal,Critical,75.39,Fail,Check wiring and connector
INS0663,V0097,MODEL_C,Plant_1,CMP0291,Temperature Sensor,Supplier_B,2026-01-12,NO_SIG,No Signal,Low,119.62,Fail,Check wiring and connector
INS0664,V0216,MODEL_A,Plant_3,CMP0171,Brake Sensor,Supplier_A,2026-07-17,SIG_ERR,Signal Error,Low,99.14,Fail,Inspect sensor connection
INS0665,V0470,MODEL_A,Plant_2,CMP0195,Temperature Sensor,Supplier_C,2026-07-01,TEMP_DRIFT,Signal Drift,Medium,28.9,Fail,Perform sensor calibration
INS0666,V0048,MODEL_B,Plant_3,CMP0215,Battery,Supplier_A,2026-06-10,BAT_VOLT,Voltage Drop,Medium,27.7,Fail,Check battery voltage
INS0667,V0135,MODEL_C,Plant_3,CMP0008,Brake Sensor,Supplier_B,2026-06-20,SIG_ERR,Signal Error,Low,45.78,Fail,Inspect sensor connection
INS0668,V0361,MODEL_B,Plant_2,CMP0226,Temperature Sensor,Supplier_B,2026-08-08,TEMP_DRIFT,Signal Drift,Medium,109.59,Fail,Perform sensor calibration
INS0669,V0403,MODEL_C,Plant_1,CMP0116,Temperature Sensor,Supplier_A,2026-07-14,TEMP_INV,Invalid Reading,Low,92.91,Fail,Replace or recalibrate sensor
INS0670,V0184,MODEL_B,Plant_3,CMP0020,Brake Sensor,Supplier_B,2026-02-17,SIG_ERR,Signal Error,Medium,84.53,Fail,Inspect sensor connection
INS0671,V0339,MODEL_C,Plant_3,CMP0210,Temperature Sensor,Supplier_C,2026-04-01,TEMP_INV,Invalid Reading,Medium,34.42,Fail,Replace or recalibrate sensor
INS0672,V0286,MODEL_B,Plant_3,CMP0159,Brake Sensor,Supplier_C,2026-01-14,CAL_ERR,Calibration Error,Low,45.83,Fail,Recalibrate sensor
INS0673,V0048,MODEL_B,Plant_2,CMP0260,Battery,Supplier_B,2026-03-04,BAT_CELL,Cell Imbalance,Medium,72.23,Fail,Inspect battery cells
INS0674,V0212,MODEL_A,Plant_3,CMP0103,Brake Sensor,Supplier_B,2026-07-28,NO_SIG,No Signal,Low,48.57,Fail,Check wiring and connector
